index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,encoder_mode_0
235,4699.988,1786876956729.475,11744547.410,0.000000000,0.000000000
236,4719.989,1786876956749.477,11744567.411,0.000000000,0.000000000
237,4739.987,1786876956769.474,11744587.409,0.000000000,0.000000000
238,4759.988,1786876956789.475,11744607.410,0.000000000,0.000000000
239,4779.987,1786876956809.474,11744627.409,0.000000000,0.000000000
240,4799.989,1786876956829.476,11744647.411,0.000000000,0.000000000
241,4819.987,1786876956849.475,11744667.410,0.000000000,0.000000000
242,4839.990,1786876956869.477,11744687.412,0.000000000,0.000000000
243,4859.987,1786876956889.475,11744707.410,0.000000000,0.000000000
244,4879.988,1786876956909.476,11744727.411,0.000000000,0.000000000
245,4899.988,1786876956929.475,11744747.410,0.000000000,0.000000000
246,4919.989,1786876956949.477,11744767.412,0.000000000,0.000000000
247,4939.989,1786876956969.477,11744787.412,0.000000000,0.000000000
248,4959.989,1786876956989.476,11744807.411,0.000000000,0.000000000
249,4979.988,1786876957009.476,11744827.411,0.000000000,0.000000000
250,4999.988,1786876957029.476,11744847.411,0.000000000,0.000000000
251,5019.988,1786876957049.475,11744867.410,0.000000000,0.000000000
252,5040.018,1786876957069.505,11744887.440,0.000000000,0.000000000
253,5059.991,1786876957089.478,11744907.413,0.000000000,0.000000000
254,5079.989,1786876957109.477,11744927.412,0.000000000,0.000000000
255,5099.989,1786876957129.477,11744947.411,0.000000000,0.000000000
256,5119.989,1786876957149.477,11744967.412,0.000000000,0.000000000
257,5139.988,1786876957169.475,11744987.410,0.000000000,0.000000000
258,5159.988,1786876957189.475,11745007.410,0.000000000,0.000000000
259,5179.988,1786876957209.475,11745027.410,0.000000000,0.000000000
260,5199.989,1786876957229.477,11745047.411,0.000000000,0.000000000
261,5219.989,1786876957249.476,11745067.411,0.000000000,0.000000000
262,5239.988,1786876957269.476,11745087.410,0.000000000,0.000000000
263,5259.988,1786876957289.476,11745107.411,0.000000000,0.000000000
264,5279.990,1786876957309.477,11745127.412,0.000000000,0.000000000
265,5299.994,1786876957329.482,11745147.417,0.000000000,0.000000000
266,5319.992,1786876957349.479,11745167.414,0.000000000,0.000000000
267,5339.993,1786876957369.481,11745187.416,0.000000000,0.000000000
268,5359.992,1786876957389.479,11745207.414,0.000000000,0.000000000
269,5379.988,1786876957409.476,11745227.411,0.000000000,0.000000000
270,5399.992,1786876957429.479,11745247.415,0.000000000,0.000000000
271,5419.988,1786876957449.475,11745267.410,0.000000000,0.000000000
272,5439.989,1786876957469.476,11745287.411,0.000000000,0.000000000
