index,time_ms,time_realtime_ms,time_monotonic_ms,ros_timestamp,torso_ax,torso_ay,torso_az
662,13239.990,1786877243867.475,12031685.410,0.000000000,0.000000000,0.000000000,0.000000000
663,13259.991,1786877243887.475,12031705.410,0.000000000,0.000000000,0.000000000,0.000000000
664,13279.990,1786877243907.474,12031725.409,0.000000000,0.000000000,0.000000000,0.000000000
665,13299.991,1786877243927.476,12031745.411,0.000000000,0.000000000,0.000000000,0.000000000
666,13319.995,1786877243947.479,12031765.414,0.000000000,0.000000000,0.000000000,0.000000000
667,13339.993,1786877243967.477,12031785.412,0.000000000,0.000000000,0.000000000,0.000000000
668,13359.992,1786877243987.477,12031805.412,0.000000000,0.000000000,0.000000000,0.000000000
669,13379.991,1786877244007.475,12031825.410,0.000000000,0.000000000,0.000000000,0.000000000
670,13399.990,1786877244027.475,12031845.410,0.000000000,0.000000000,0.000000000,0.000000000
671,13419.991,1786877244047.475,12031865.410,0.000000000,0.000000000,0.000000000,0.000000000
672,13439.994,1786877244067.479,12031885.414,0.000000000,0.000000000,0.000000000,0.000000000
673,13459.992,1786877244087.477,12031905.412,0.000000000,0.000000000,0.000000000,0.000000000
674,13479.993,1786877244107.478,12031925.413,0.000000000,0.000000000,0.000000000,0.000000000
675,13499.995,1786877244127.479,12031945.414,0.000000000,0.000000000,0.000000000,0.000000000
676,13519.993,1786877244147.477,12031965.412,0.000000000,0.000000000,0.000000000,0.000000000
677,13539.990,1786877244167.474,12031985.409,0.000000000,0.000000000,0.000000000,0.000000000
678,13559.994,1786877244187.479,12032005.414,0.000000000,0.000000000,0.000000000,0.000000000
679,13579.994,1786877244207.478,12032025.413,0.000000000,0.000000000,0.000000000,0.000000000
680,13599.991,1786877244227.475,12032045.410,0.000000000,0.000000000,0.000000000,0.000000000
681,13619.990,1786877244247.474,12032065.409,0.000000000,0.000000000,0.000000000,0.000000000
682,13639.991,1786877244267.475,12032085.410,0.000000000,0.000000000,0.000000000,0.000000000
683,13659.990,1786877244287.474,12032105.409,0.000000000,0.000000000,0.000000000,0.000000000
684,13679.990,1786877244307.474,12032125.409,0.000000000,0.000000000,0.000000000,0.000000000
685,13699.993,1786877244327.478,12032145.412,0.000000000,0.000000000,0.000000000,0.000000000
686,13719.991,1786877244347.475,12032165.410,0.000000000,0.000000000,0.000000000,0.000000000
687,13739.992,1786877244367.476,12032185.411,0.000000000,0.000000000,0.000000000,0.000000000
